# robot: unitree_r1
# sample_rate: 50.000000
# num_dofs: 26
# source_format: normalized_r1_trajectory
time,root_x,root_y,root_z,root_qx,root_qy,root_qz,root_qw,dof_left_hip_pitch_joint,dof_left_hip_roll_joint,dof_left_hip_yaw_joint,dof_left_knee_joint,dof_left_ankle_pitch_joint,dof_left_ankle_roll_joint,dof_right_hip_pitch_joint,dof_right_hip_roll_joint,dof_right_hip_yaw_joint,dof_right_knee_joint,dof_right_ankle_pitch_joint,dof_right_ankle_roll_joint,dof_waist_roll_joint,dof_waist_yaw_joint,dof_left_shoulder_pitch_joint,dof_left_shoulder_roll_joint,dof_left_shoulder_yaw_joint,dof_left_elbow_joint,dof_left_wrist_roll_joint,dof_right_shoulder_pitch_joint,dof_right_shoulder_roll_joint,dof_right_shoulder_yaw_joint,dof_right_elbow_joint,dof_right_wrist_roll_joint,dof_head_pitch_joint,dof_head_yaw_joint
0.5400000000,-0.0175024544,0.0086310523,0.1099733427,-0.0468853241,0.5887598419,-0.0882809333,-0.8021035418,-0.3743933808,-0.0455605958,-0.1014666325,0.0978490492,-0.0975503996,-0.3497959077,-0.3835721875,-0.1755597032,-0.0131543463,0.0514942595,-0.0075820073,0.3459975905,-0.0029048299,0.0083467889,0.5960848762,0.2701864435,0.0797635053,0.4697132950,0.0025510307,0.6504523319,-0.3552646968,-0.1515745551,0.7523116916,-0.0009766822,-0.0302504367,-0.0026166613
0.5600000000,-0.0157069964,0.0073056473,0.1268747001,-0.0390696320,0.5786716227,-0.0915702483,-0.8094613064,-0.3917266083,-0.0391839655,-0.1263901433,0.0703964032,-0.0974598830,-0.3499167289,-0.3935540637,-0.1558476989,0.0111509964,0.0383783186,-0.0061056741,0.3475103576,-0.0053276231,0.0085106031,0.6376237272,0.2789089348,0.1223672898,0.3894030937,0.0025583166,0.6898753869,-0.3446024436,-0.2278961926,0.7758262344,-0.0005239361,-0.0302504842,-0.0030537511
0.5800000000,-0.0137475892,0.0057340647,0.1389334014,-0.0282036871,0.5684459403,-0.0957799690,-0.8166394324,-0.4104245081,-0.0325096769,-0.1471591393,0.0456516574,-0.0974152744,-0.3499656774,-0.4105298042,-0.1388869123,0.0475851350,0.0336260604,-0.0036208683,0.3470457597,-0.0077231809,0.0061231148,0.6800223792,0.2839005690,0.1710731143,0.3155174988,0.0025931843,0.7259349740,-0.3192335477,-0.2790863351,0.7828592326,0.0034679581,-0.0277613120,-0.0029055338
0.6000000000,-0.0117183465,0.0047632100,0.1442768639,-0.0197143126,0.5589066194,-0.0987894095,-0.8230889316,-0.4244861088,-0.0256316659,-0.1592747095,0.0199367283,-0.0973718094,-0.3500255060,-0.4279929282,-0.1233548913,0.0717207069,0.0303492781,0.0111969247,0.3461888989,-0.0098117298,0.0023618760,0.7219712999,0.2791871974,0.2232375750,0.2690045768,0.0025280407,0.7309314881,-0.2799495490,-0.3438368036,0.7919545476,0.0033972937,-0.0248716827,-0.0021394550
0.6200000000,-0.0100262915,0.0041283753,0.1506519724,-0.0116315828,0.5484186894,-0.1025711065,-0.8298076979,-0.4416559628,-0.0249048499,-0.1611954547,-0.0007525326,-0.0973563786,-0.3500462636,-0.4434159858,-0.1132204185,0.0762980071,0.0120582264,0.0406660762,0.3451781596,-0.0114524111,-0.0025317838,0.7543828915,0.2805602017,0.2772579838,0.2590074950,0.0026123284,0.7355099471,-0.2510070394,-0.4189609777,0.8088131091,0.0034817327,-0.0277451039,-0.0011339922
0.6400000000,-0.0089137082,0.0041776060,0.1569272606,-0.0027302858,0.5366649075,-0.1068880130,-0.8369935933,-0.4670628668,-0.0291882135,-0.1629134920,-0.0179159561,-0.0972565263,-0.3501881957,-0.4542403483,-0.1047518243,0.0757249361,-0.0180625463,0.0789845179,0.3452798693,-0.0120800994,-0.0020647768,0.7763254270,0.2853125053,0.3291193666,0.2754430617,0.0026037307,0.7423944696,-0.2306353279,-0.4750793816,0.8356231581,0.0035185092,-0.0300834169,-0.0011377335
0.6600000000,-0.0087410081,0.0053726675,0.1619960473,0.0091647049,0.5210501426,-0.1124766709,-0.8460329518,-0.4997610298,-0.0405219335,-0.1633850686,-0.0354177942,-0.0972565263,-0.3501881957,-0.4684172247,-0.0969117625,0.0746789666,-0.0595709680,0.1233447491,0.3459530450,-0.0104233727,-0.0002859672,0.7907964262,0.2875261592,0.3830187489,0.3198750965,0.0025528372,0.7423743038,-0.2128384473,-0.5295239963,0.8772564068,0.0035973569,-0.0316302757,-0.0017141801
0.6800000000,-0.0099643021,0.0090035116,0.1660906612,0.0192178381,0.5033611454,-0.1185928058,-0.8556833400,-0.5350687862,-0.0618710836,-0.1587465843,-0.0549481050,-0.0972437486,-0.3502052426,-0.4918156811,-0.0956599230,0.0732933170,-0.1017518242,0.1769972252,0.3479217366,-0.0071714946,0.0038650141,0.8020593627,0.2845155752,0.4098878129,0.3099794589,0.0016547752,0.7420452833,-0.2050805369,-0.5750140236,0.9227368329,0.0037485515,-0.0333130033,-0.0017856038
0.7000000000,-0.0122074326,0.0152543001,0.1673273160,0.0270749175,0.4803085396,-0.1271306042,-0.8674148172,-0.5787697162,-0.0973903337,-0.1565096613,-0.0715505604,-0.0969734467,-0.3505508572,-0.5340106818,-0.1009274863,0.0732734458,-0.1320983424,0.2369274192,0.3512266403,-0.0049964120,0.0103429552,0.8053681248,0.2853613612,0.4248938786,0.3257206403,0.0025926559,0.7251980695,-0.2000978411,-0.6293581261,0.9810246028,0.0040226365,-0.0326094128,-0.0015610911
0.7200000000,-0.0125607033,0.0185026065,0.1675971257,0.0329053752,0.4571505728,-0.1349065565,-0.8784821063,-0.6256789284,-0.1356906131,-0.1567087510,-0.0857375198,-0.0968630714,-0.3506953389,-0.5885418631,-0.1034445144,0.0739397375,-0.1512104464,0.3023057493,0.3529441284,-0.0034660707,0.0175412858,0.8221524273,0.2870623439,0.4380625188,0.3111482147,-0.0013019745,0.6979176695,-0.1947897443,-0.7004701692,1.0441171712,0.0043815160,-0.0282104209,0.0005107480
0.7400000000,-0.0120491555,0.0248113704,0.1664837059,0.0387286099,0.4318719263,-0.1430748450,-0.8896720310,-0.6769598719,-0.1748096573,-0.1571203220,-0.0952099729,-0.0968584791,-0.3506890833,-0.6529374429,-0.1012908482,0.0796283551,-0.1599848205,0.3445068493,0.3469694391,-0.0029194531,0.0196503009,0.8239480385,0.2885581257,0.4392555837,0.3012908545,-0.0053076941,0.6630032946,-0.1951811901,-0.7712665371,1.1091570674,0.0045656650,-0.0248351357,0.0021170584
0.7600000000,-0.0093385480,0.0275028005,0.1662312266,0.0409968925,0.4053309355,-0.1482878209,-0.9011308505,-0.7337305640,-0.2113795539,-0.1572024761,-0.0921920301,-0.0968565947,-0.3507068343,-0.7212012318,-0.0891864964,0.0901284407,-0.1603626913,0.3445070230,0.3463390765,-0.0039550634,0.0171974272,0.8300821709,0.2871208224,0.4445271452,0.3032096222,-0.0095701590,0.6205616606,-0.1983200174,-0.8481015023,1.1690387759,0.0046322183,-0.0243123371,0.0030616850
0.7800000000,-0.0050264432,0.0297135275,0.1694751100,0.0389298395,0.3776645474,-0.1512053280,-0.9126833547,-0.7955218113,-0.2455373376,-0.1573701241,-0.0805996745,-0.0968238987,-0.3507498641,-0.7896806949,-0.0729305540,0.1002586270,-0.1690741762,0.3464469827,0.3428673449,-0.0108063196,0.0106136081,0.8349486834,0.2898127730,0.4482672043,0.3262534961,-0.0138033810,0.5783466397,-0.2108705512,-0.9221845238,1.2259021013,0.0046927705,-0.0228335616,0.0051737222
0.8000000000,0.0005836583,0.0306161277,0.1707479729,0.0337247972,0.3501714721,-0.1514289857,-0.9237487973,-0.8529613596,-0.2697921223,-0.1579446102,-0.0691745206,-0.0968009830,-0.3507658243,-0.8448651565,-0.0547470888,0.1125786068,-0.1771325795,0.3492973851,0.3378301818,-0.0164384429,0.0051241574,0.8325387381,0.2941165903,0.4536296904,0.3615840521,-0.0169647694,0.5459394305,-0.2315718294,-0.9718927253,1.2773724623,0.0046927705,-0.0203329091,0.0052074395
0.8200000000,0.0077466061,0.0329015089,0.1717223460,0.0246388586,0.3242891472,-0.1457154355,-0.9343428105,-0.9067958241,-0.2864213351,-0.1565324012,-0.0660733851,-0.0967945829,-0.3507743776,-0.9091968398,-0.0253520612,0.1356726649,-0.1774240591,0.3520474628,0.3330649470,-0.0211783335,0.0040963973,0.8279279608,0.2937862265,0.4618087507,0.4124043189,-0.0199792503,0.5176083205,-0.2557016695,-1.0085774048,1.3173318416,0.0046798628,-0.0146951427,0.0052025538
0.8400000000,0.0122382041,0.0345665149,0.1740334340,0.0174263477,0.3012983891,-0.1404077534,-0.9429746900,-0.9456719695,-0.2974670719,-0.1563667069,-0.0687162589,-0.0967885404,-0.3507824248,-0.9588864278,-0.0010896731,0.1507826229,-0.1777834584,0.3544968751,0.3287834114,-0.0212183945,0.0015428160,0.8108385645,0.2903522381,0.4725826672,0.4744269382,-0.0229834142,0.5026105523,-0.2799721676,-1.0303458602,1.3568876543,0.0047828027,-0.0084239157,0.0051016743
0.8600000000,0.0151545853,0.0357974201,0.1770275856,0.0112837154,0.2808890435,-0.1366198223,-0.9498994932,-0.9829654196,-0.3074753200,-0.1576892062,-0.0767470608,-0.0967586063,-0.3508350073,-1.0085506235,0.0186067063,0.1615369020,-0.1778636244,0.3578387894,0.3231048548,-0.0211581495,0.0001917476,0.7917796876,0.2862883035,0.4882348595,0.5391948894,-0.0255831040,0.4937360864,-0.2991298006,-1.0407944934,1.3906406357,0.0048645478,-0.0041412594,0.0040718065
0.8800000000,0.0210850853,0.0384099210,0.1792965942,0.0062099758,0.2621977968,-0.1350163597,-0.9555021372,-1.0158715895,-0.3172921774,-0.1597130835,-0.0829618804,-0.0967276800,-0.3508759219,-1.0532639391,0.0356998232,0.1647168934,-0.1779851032,0.3625390810,0.3152060228,-0.0215293664,-0.0000024559,0.7636767942,0.2825208354,0.5134369352,0.6029812444,-0.0289524826,0.4859059203,-0.3109053770,-1.0498297995,1.4195783882,0.0048803817,-0.0025732061,0.0039394263
0.9000000000,0.0283075252,0.0390602332,0.1812991229,0.0029418555,0.2429224043,-0.1346378964,-0.9606522200,-1.0602519639,-0.3246258600,-0.1716876803,-0.0842061863,-0.0967370942,-0.3508511186,-1.1016637576,0.0548876080,0.1686678024,-0.1775573695,0.3681235743,0.3058136499,-0.0212918189,0.0011412438,0.7306304892,0.2844423443,0.5449386024,0.6703647034,-0.0315067325,0.4808892277,-0.3182802355,-1.0515077240,1.4541669747,0.0049396327,-0.0059596321,0.0039309338
0.9200000000,0.0365135677,0.0344093538,0.1813459707,0.0010392204,0.2229639783,-0.1339863189,-0.9655742596,-1.1019602168,-0.3300681790,-0.1898524757,-0.0839608080,-0.0967173010,-0.3508519516,-1.1442711696,0.0784916779,0.1753074332,-0.1773284739,0.3755351645,0.2932698222,-0.0215846053,0.0017454767,0.7017890235,0.2866347273,0.5745820286,0.7259337771,-0.0331370123,0.4676715882,-0.3256208564,-1.0513822002,1.4840454005,0.0049652536,-0.0099403146,0.0039357649
0.9400000000,0.0676292169,0.0124975923,0.1803536252,0.0005799274,0.2015607031,-0.1310991062,-0.9706626453,-1.1544755461,-0.3309912865,-0.2066442522,-0.0772565960,-0.0967179313,-0.3508766890,-1.1917990717,0.1121937820,0.1907043532,-0.1760919319,0.3882015372,0.2720840156,-0.0212082216,0.0033006240,0.6714057250,0.2916502872,0.6078172286,0.7826424118,-0.0333160656,0.4527167532,-0.3341705113,-1.0484841509,1.5145177365,0.0050409436,-0.0101878522,0.0039633494
0.9600000000,0.0785633367,0.0081465934,0.1785851903,0.0009865996,0.1783104477,-0.1273129821,-0.9757027290,-1.2123005124,-0.3310094837,-0.2209152721,-0.0624537664,-0.0967070777,-0.3508911604,-1.2361238306,0.1504239564,0.2080105899,-0.1743057297,0.4090222379,0.2385425561,-0.0209664032,0.0026854152,0.6390598362,0.3047428068,0.6353894052,0.8414994237,-0.0331493180,0.4349180600,-0.3445588844,-1.0405185852,1.5466767909,0.0051166331,-0.0100625023,0.0039884590
0.9800000000,0.0856203761,0.0068422674,0.1769310201,0.0005571888,0.1542212926,-0.1227561616,-0.9803807460,-1.2775115249,-0.3315395813,-0.2380854734,-0.0458117753,-0.0966837853,-0.3509375155,-1.2855357571,0.1959943643,0.2192042194,-0.1659833413,0.4380957340,0.1941667089,-0.0211192491,0.0025352454,0.6003842372,0.3201650401,0.6638087131,0.9078197389,-0.0324644759,0.4138534973,-0.3536698800,-1.0169040505,1.5734355332,0.0052680131,-0.0079707527,0.0039885708
1.0000000000,0.0960362169,0.0059174852,0.1750725492,-0.0005587059,0.1310365331,-0.1182373274,-0.9843013000,-1.3382935233,-0.3353258944,-0.2549357557,-0.0261633077,-0.0966503099,-0.3508601785,-1.3415206583,0.2393653044,0.2277165331,-0.1422230114,0.4775313887,0.1376794314,-0.0209917384,0.0026527963,0.5559245068,0.3355799260,0.6888274840,0.9750496526,-0.0298183440,0.3916199442,-0.3669952874,-0.9799599378,1.6003247848,0.0054416678,-0.0054738982,0.0039914131
1.0200000000,0.1034428520,0.0056803653,0.1734785931,-0.0033797889,0.1083335637,-0.1144205059,-0.9875020829,-1.3943318301,-0.3426737726,-0.2743229510,-0.0021275680,-0.0937203998,-0.3487828826,-1.3994293054,0.2822173654,0.2348661630,-0.1092844869,0.5229387580,0.0768217893,-0.0214713962,0.0032932760,0.5111330070,0.3572348290,0.7073388159,1.0399546560,-0.0251647249,0.3627298842,-0.3841423980,-0.9248112923,1.6229781686,0.0054410537,0.0008253225,0.0039845512
1.0400000000,0.1120108423,0.0051220347,0.1718436921,-0.0072528079,0.0890305887,-0.1111557400,-0.9897804567,-1.4455182713,-0.3509506175,-0.2920506073,0.0215200541,-0.0570192971,-0.3448506152,-1.4555686273,0.3239279003,0.2407943161,-0.0667769072,0.5703495885,0.0170534179,-0.0231790953,0.0049871295,0.4668776823,0.3837159428,0.7068537868,1.0873513008,-0.0162564650,0.3371226211,-0.4030719594,-0.8538604550,1.6415302191,0.0045978910,0.0065609289,0.0039149365
1.0600000000,0.1184004231,0.0051439739,0.1698151284,-0.0098932142,0.0720083130,-0.1096624454,-0.9913077601,-1.4921997905,-0.3608996596,-0.3023109856,0.0316490775,0.0470243335,-0.3392973630,-1.5186784823,0.3617663321,0.2409840206,-0.0086241823,0.5787488769,0.0067960656,-0.0233870647,0.0060019868,0.4363451669,0.4142101359,0.6968289481,1.1231537865,-0.0081060957,0.3145887603,-0.4238863965,-0.7645530725,1.6683929750,0.0005771941,0.0074389787,0.0027757300
1.0800000000,0.1242420230,0.0060066991,0.1680803460,-0.0069121103,0.0569496306,-0.1077156594,-0.9925252133,-1.5409292552,-0.3670880493,-0.3031935498,0.0394363939,0.1487436822,-0.3323357831,-1.5817457841,0.3984027544,0.2398903972,0.0633251781,0.5796448976,0.0056632034,-0.0193893796,0.0061814023,0.4133341372,0.4389546464,0.6722989188,1.1348652828,-0.0027681423,0.2942071578,-0.4440423777,-0.6730664484,1.7003263614,-0.0025762266,0.0075558984,0.0010143193
1.1000000000,0.1286937808,0.0091047931,0.1650466534,-0.0119844055,0.0449994625,-0.1062842576,-0.9932447226,-1.5794314195,-0.3752960035,-0.3050180984,0.0499450429,0.2439949840,-0.3262838478,-1.6540763665,0.4320409518,0.2338677148,0.1491040433,0.5796867371,0.0055639144,-0.0407863798,0.0068876338,0.3908764543,0.4658917808,0.6420322233,1.1413120030,0.0057688696,0.2754867392,-0.4541865888,-0.5750938896,1.7267537579,-0.0056343096,0.0121739119,0.0007127426
1.1200000000,0.1293448913,0.0117523194,0.1679882640,-0.0123109591,0.0365915785,-0.1021747053,-0.9940170151,-1.6212505227,-0.3805019577,-0.3009308814,0.0917767936,0.3288191002,-0.3127174201,-1.6922733440,0.4508596583,0.1972227097,0.2115137369,0.5798377172,0.0054059849,-0.0345513400,0.0088529801,0.3769819926,0.4846711007,0.6372644908,1.1403054747,0.0088888189,0.2548243328,-0.4616739672,-0.4937642653,1.7443713863,-0.0101952590,0.0177693617,0.0005946549
1.1400000000,0.1285772619,0.0169975786,0.1662813484,-0.0090944938,0.0323190858,-0.0981612238,-0.9946040122,-1.6699801579,-0.3861366783,-0.3085192796,0.1442514787,0.3921380566,-0.2553252137,-1.7408713282,0.4657309915,0.1845473224,0.2692302153,0.5798431044,0.0053811000,-0.0288703820,0.0102648459,0.3465589329,0.4964664296,0.6052470765,1.1324553145,0.0068906098,0.2508118385,-0.4749285018,-0.4088961505,1.7491317990,-0.0158930201,0.0185317074,0.0005835777
1.1600000000,0.1276000853,0.0200816690,0.1643322196,-0.0122608346,0.0289179170,-0.0988213713,-0.9946093518,-1.7043179512,-0.4048195677,-0.3016789723,0.1937819300,0.4539748951,-0.1620797766,-1.7861397237,0.4706591381,0.1792262866,0.3269030833,0.5798616117,0.0052911681,-0.0320698588,0.0044655569,0.3028915875,0.5036830289,0.5538836539,1.1205792398,0.0070989410,0.2477237179,-0.4841367105,-0.3531729814,1.7491006338,-0.0202787488,0.0185001300,0.0005912789
1.1800000000,0.1268128249,0.0254598788,0.1613847328,-0.0110704141,0.0256382153,-0.0959712350,-0.9949922863,-1.7477566600,-0.4164976963,-0.2906516074,0.2469496663,0.5231725698,-0.0679989010,-1.8217825809,0.4867287770,0.1594768276,0.3826474013,0.5798540016,0.0051684082,-0.0260332471,-0.0008452628,0.2633376883,0.5168539443,0.5087094073,1.1105471071,0.0075244623,0.2440322975,-0.4925759957,-0.3066808491,1.7491317990,-0.0216018800,0.0149001932,0.0005816221
1.2000000000,0.1246567558,0.0343283034,0.1581887791,-0.0102005597,0.0215803660,-0.0905559516,-0.9956052712,-1.7975623342,-0.4253891975,-0.2795870831,0.3079236172,0.5781644024,0.0008265930,-1.8624906034,0.4950660650,0.1536569333,0.4454318831,0.5799225216,0.0050637036,-0.0228780391,-0.0081392374,0.2215929759,0.5285226067,0.4600058141,1.1117829897,0.0068306954,0.2390598804,-0.5004976486,-0.2682723566,1.7437849241,-0.0216472950,0.0107998313,0.0005817759
1.2200000000,0.1237274823,0.0416505853,0.1571775762,-0.0094723081,0.0178643794,-0.0870253499,-0.9960008674,-1.8476643715,-0.4363645440,-0.2677454271,0.3832513258,0.5776016575,0.0009453932,-1.9062743667,0.5001426556,0.1464136901,0.5156545597,0.5799624812,0.0048958124,-0.0228009827,-0.0158690393,0.1738361403,0.5450606726,0.4081513712,1.1136078785,0.0065236275,0.2330259835,-0.5076547265,-0.2305070604,1.7345103380,-0.0216775704,0.0092248791,0.0005662253
1.2400000000,0.1254183421,0.0466513028,0.1587393302,-0.0084161678,0.0146090951,-0.0849440115,-0.9962430714,-1.8914051761,-0.4429960424,-0.2425205044,0.4559077907,0.5769751501,0.0079994562,-1.9418122318,0.4993469503,0.1280700852,0.5753201230,0.5798964255,0.0046885179,-0.0248234779,-0.0203979923,0.1229496678,0.5635496470,0.3586601429,1.1064325449,0.0056981003,0.2303385397,-0.5117093970,-0.1969780306,1.7253814290,-0.0216927081,0.0107444228,-0.0002419530
1.2600000000,0.1269855324,0.0508888566,0.1569520566,-0.0077667512,0.0130965866,-0.0810511886,-0.9965936292,-1.9343155082,-0.4428775912,-0.2253119777,0.5189604149,0.5679648134,0.0193722372,-1.9739402461,0.4983774136,0.1086346517,0.6265162418,0.5797750107,0.0045221746,-0.0289367097,-0.0218293505,0.0763735157,0.5785433300,0.3093632981,1.0969638466,0.0045951670,0.2255825932,-0.5167307808,-0.1657371455,1.7189207250,-0.0216960962,0.0118598045,-0.0003092418
1.2800000000,0.1305450484,0.0576904871,0.1552685891,-0.0066997926,0.0125162542,-0.0757025834,-0.9970293752,-1.9703597675,-0.4423925847,-0.2145921240,0.5729675189,0.5481189986,0.0448798942,-2.0036351158,0.4996099237,0.0981484180,0.6742380445,0.5796586299,0.0043494476,-0.0326130436,-0.0265733383,0.0280683126,0.5884268671,0.2634061800,1.0906566151,0.0039110212,0.2151706363,-0.5229785004,-0.1313849246,1.7044189035,-0.0216624327,0.0117930459,-0.0003112371
1.3000000000,0.1326654245,0.0616701041,0.1541284300,-0.0060197495,0.0130110825,-0.0710849834,-0.9973672340,-2.0014135993,-0.4433725052,-0.2084810988,0.6254025994,0.5232626902,0.0776533736,-2.0314335544,0.5012200132,0.0923675423,0.7248237796,0.5795263571,0.0041499099,-0.0365010729,-0.0325620433,-0.0160414286,0.5998413270,0.2160925669,1.0886876496,0.0035478692,0.2044333146,-0.5345956975,-0.0982154159,1.6848784888,-0.0215062757,0.0120848761,-0.0003077031
1.3200000000,0.1341770740,0.0639109442,0.1513462793,-0.0051643606,0.0148705154,-0.0665394735,-0.9976596091,-2.0297382201,-0.4448317882,-0.2025435970,0.6731148041,0.4982003883,0.1117929427,-2.0535545287,0.4998542569,0.0857166210,0.7674935266,0.5793130586,0.0038700910,-0.0381481318,-0.0369919404,-0.0578032766,0.6105925341,0.1722424150,1.0870727300,0.0034379428,0.1905778748,-0.5503733831,-0.0688530066,1.6555288306,-0.0203913685,0.0126623621,-0.0003062513
1.3400000000,0.1372425031,0.0699828559,0.1519166349,-0.0038967131,0.0178205527,-0.0631517352,-0.9978372121,-2.0486409368,-0.4455098113,-0.1939957877,0.7197385013,0.4771843137,0.1413856816,-2.0761344666,0.4975620005,0.0826935479,0.8062345345,0.5790134961,0.0034844713,-0.0395783887,-0.0406094142,-0.0990961346,0.6204746539,0.1216920351,1.0872660124,0.0033303532,0.1678524178,-0.5681320806,-0.0430607878,1.6063183799,-0.0165941025,0.0127205314,-0.0003129967
1.3600000000,0.1385567924,0.0723560930,0.1479436520,-0.0041956458,0.0224006473,-0.0591667431,-0.9979879278,-2.0669348209,-0.4482458065,-0.1902463907,0.7587342451,0.4650696172,0.1588936084,-2.0912817965,0.4920577877,0.0817403667,0.8453103828,0.5786754036,0.0030751723,-0.0378008698,-0.0382497892,-0.1390342750,0.6256327051,0.0712634951,1.0921377208,0.0031941114,0.1305692050,-0.5931828445,-0.0171845733,1.5542406454,-0.0141110552,0.0117634361,-0.0003106067
1.3800000000,0.1381058873,0.0765660764,0.1454255610,-0.0042123721,0.0272266236,-0.0566191521,-0.9980156504,-2.0796137047,-0.4512237984,-0.1812098299,0.7948787576,0.4607543989,0.1651897669,-2.1032560177,0.4839683585,0.0816440977,0.8763902582,0.5784995634,0.0028699229,-0.0332986927,-0.0339828347,-0.1751945245,0.6323703186,0.0237396286,1.0950062847,0.0031941114,0.0829113023,-0.6207896450,0.0114475931,1.5095226743,-0.0121630288,0.0103872794,-0.0003104366
1.4000000000,0.1365528335,0.0814747853,0.1427444822,-0.0040794173,0.0321789016,-0.0547901749,-0.9979708981,-2.0888506038,-0.4531629338,-0.1696990753,0.8249322721,0.4572729716,0.1702818554,-2.1099766967,0.4785579020,0.0812276315,0.8977036278,0.5783655952,0.0027325919,-0.0282371448,-0.0266537791,-0.2132275771,0.6430593576,-0.0197409744,1.0958659760,0.0031117670,0.0273801267,-0.6458492465,0.0424963713,1.4720470191,-0.0102853347,0.0074320806,-0.0003082771
1.4200000000,0.1360944701,0.0845445640,0.1411318433,-0.0042254456,0.0366357705,-0.0542050891,-0.9978485728,-2.0951348282,-0.4576834884,-0.1608373101,0.8521957425,0.4525692480,0.1771936357,-2.1130220926,0.4705822370,0.0816169636,0.9157241762,0.5782933556,0.0026909127,-0.0217011776,-0.0197264651,-0.2464820643,0.6588463390,-0.0645382622,1.0976398737,0.0031184214,-0.0314156578,-0.6697593462,0.0726752156,1.4415061649,-0.0089338835,0.0038979050,-0.0003106964
1.4400000000,0.1352847590,0.0878933344,0.1401717537,-0.0044748757,0.0404215039,-0.0542409500,-0.9976993519,-2.1009841503,-0.4627790914,-0.1527726682,0.8807646227,0.4500158526,0.1808930361,-2.1160710599,0.4649247680,0.0833359851,0.9282845995,0.5782326838,0.0026712803,-0.0138902150,-0.0123575881,-0.2766632564,0.6775259347,-0.1090291521,1.0993805248,0.0030475286,-0.0958127923,-0.6952795675,0.1023984842,1.4156354185,-0.0076136506,0.0004662886,-0.0003049219
1.4600000000,0.1353189202,0.0899548736,0.1402418618,-0.0046520543,0.0429231423,-0.0545221480,-0.9975787175,-2.1071850463,-0.4691943013,-0.1503037485,0.9065270149,0.4496896159,0.1813233469,-2.1184694770,0.4629254551,0.0881402588,0.9395043948,0.5782413110,0.0026924584,-0.0071918354,-0.0063121819,-0.3048517900,0.6989855101,-0.1525990442,1.0988985013,0.0030881455,-0.1599582233,-0.7214163180,0.1306098170,1.3908739609,-0.0065759477,-0.0048622870,-0.0003125659
1.4800000000,0.1359026384,0.0913507914,0.1413340575,-0.0048413303,0.0452813511,-0.0547293553,-0.9974622090,-2.1098857737,-0.4731384857,-0.1534998727,0.9261684642,0.4504445349,0.1801133279,-2.1178135177,0.4656184584,0.0952136803,0.9477989582,0.5782936215,0.0027798940,0.0018584303,-0.0011867931,-0.3357638026,0.7230997532,-0.1936862352,1.0960176431,0.0029883952,-0.2253718378,-0.7469912002,0.1580062270,1.3670181417,-0.0060311269,-0.0046504641,-0.0003057718
1.5000000000,0.1374843537,0.0909513564,0.1437252415,-0.0049745480,0.0469554144,-0.0550023554,-0.9973691312,-2.1099117016,-0.4728747392,-0.1609589344,0.9391987824,0.4532677514,0.1758441367,-2.1138054086,0.4736044168,0.1055161246,0.9554134392,0.5782990552,0.0028161940,0.0096340330,0.0062844300,-0.3674226616,0.7487500070,-0.2343532370,1.0912720453,0.0030457653,-0.2888116512,-0.7699573659,0.1884641622,1.3443519096,-0.0055495971,-0.0043264256,-0.0003132809
1.5200000000,0.1380607196,0.0910062096,0.1457675838,-0.0051053757,0.0486035394,-0.0552289498,-0.9972769897,-2.1054168063,-0.4722207846,-0.1630673267,0.9445147899,0.4570732913,0.1701421588,-2.1103760431,0.4848660806,0.1174133089,0.9616462377,0.5782884956,0.0028368392,0.0161632517,0.0100763383,-0.3999914235,0.7791435528,-0.2713181761,1.0879736957,0.0030730076,-0.3565795519,-0.7892906748,0.2198624117,1.3247838201,-0.0051662851,-0.0036655073,-0.0003067730
1.5400000000,0.1390429133,0.0906135221,0.1442984474,-0.0052021844,0.0502598763,-0.0553882328,-0.9971855523,-2.1061603765,-0.4719455227,-0.1670912151,0.9458864986,0.4626302963,0.1618864271,-2.1077720758,0.4982085096,0.1328045213,0.9640047518,0.5782740773,0.0028188934,0.0200073350,0.0116640405,-0.4333836279,0.8085185873,-0.3052804217,1.0867538521,0.0030578696,-0.4194370468,-0.8031197061,0.2469508123,1.3043136247,-0.0048602272,-0.0034968706,-0.0003061047
1.5600000000,0.1398782608,0.0904173508,0.1423093034,-0.0053233838,0.0518205624,-0.0557639676,-0.9970840841,-2.1073780060,-0.4728531520,-0.1672227045,0.9477027380,0.4674071995,0.1548715045,-2.1088654347,0.5101265709,0.1421678406,0.9681300123,0.5782316837,0.0027657812,0.0209723953,0.0121151897,-0.4715631114,0.8378918016,-0.3389386082,1.0874770214,0.0031184214,-0.4796563237,-0.8141476908,0.2677500694,1.2877784198,-0.0043726939,-0.0037758913,-0.0003057718
1.5800000000,0.1404995266,0.0905817366,0.1417805116,-0.0053779054,0.0527571355,-0.0561234595,-0.9970145034,-2.1096985095,-0.4751865268,-0.1670720875,0.9550616426,0.4669096521,0.1555889084,-2.1101289998,0.5190616853,0.1510327301,0.9774254251,0.5781799555,0.0026949756,0.0200610822,0.0119064129,-0.5092043147,0.8614677240,-0.3586852700,1.0894949203,0.0030728999,-0.5320251886,-0.8226719179,0.2871276456,1.2721607081,-0.0040113463,-0.0042839371,-0.0003120176
