# source_robot: unitree_r1
# target_robot: robot_zky
# method: mink frame-task IK
# joint_limit_profile: hardware
# joint_limit_margin_fraction: 0.05
time,root_x,root_y,root_z,root_qx,root_qy,root_qz,root_qw,dof_left_hip_yaw_joint,dof_left_hip_roll_joint,dof_left_hip_pitch_joint,dof_left_knee_joint,dof_left_ankle_pitch_joint,dof_left_ankle_roll_joint,dof_right_hip_yaw_joint,dof_right_hip_roll_joint,dof_right_hip_pitch_joint,dof_right_knee_joint,dof_right_ankle_pitch_joint,dof_right_ankle_roll_joint,dof_body_joint,dof_left_shoulder_pitch_joint,dof_left_shoulder_roll_joint,dof_left_elbow_joint,dof_right_shoulder_pitch_joint,dof_right_shoulder_roll_joint,dof_right_elbow_joint
1.46,0.137394572,0.0906926592,0.143447645,0.0209606057,-0.170643221,0.0472798847,0.983974673,-0.265780865,-0.287,0.3775,1.38763157,0.7915,0.0512164871,-0.5033583,-0.847,-0.3775,-1.07663498,-0.8265,0.773743373,0.12381101,0.422504082,0.369843411,-1.02390134,0.172460218,-0.597924516,0.452277785
1.48,0.137938615,0.0920625179,0.14453798,0.0216708228,-0.17156628,0.0477647959,0.983775336,-0.261647944,-0.287,0.3775,1.38527401,0.7915,0.0630536405,-0.503169019,-0.847,-0.3775,-1.07440754,-0.8265,0.785112008,0.135857146,0.471523838,0.367610721,-1.05718073,0.106689973,-0.608388821,0.488218118
1.5,0.139484226,0.091652013,0.146917399,0.0225729521,-0.171673128,0.0483917595,0.983705767,-0.26220091,-0.287,0.3775,1.38116583,0.7915,0.0732360714,-0.506309906,-0.847,-0.3775,-1.0709967,-0.8265,0.794059105,0.148600981,0.520236501,0.366025907,-1.08887508,0.0415211495,-0.617086182,0.524299361
1.52,0.14003199,0.0916960143,0.148953424,0.0230948408,-0.17221793,0.0486345524,0.983586444,-0.261700522,-0.287,0.3775,1.37578057,0.7915,0.0814440957,-0.511466435,-0.847,-0.3775,-1.06763205,-0.8265,0.800619203,0.160285475,0.570317796,0.36565105,-1.11900336,-0.0236230238,-0.62394497,0.559488935
1.54,0.140985871,0.0913049252,0.147495015,0.0235918123,-0.173628475,0.0487139322,0.9833227,-0.263716795,-0.287,0.3775,1.37403931,0.7915,0.0877380167,-0.515804626,-0.847,-0.3775,-1.06430064,-0.8265,0.804447514,0.168700402,0.618022467,0.365424058,-1.149351,-0.0872268551,-0.627571945,0.593134645
1.56,0.141793309,0.0911139499,0.14552857,0.0237038287,-0.175281538,0.0488816637,0.983018359,-0.264129597,-0.287,0.3775,1.37373552,0.7915,0.0923111813,-0.520122281,-0.847,-0.3775,-1.06384586,-0.8265,0.806610812,0.173521726,0.664569529,0.365960743,-1.17955291,-0.150434969,-0.628905613,0.624591147
1.58,0.142378133,0.0912825732,0.145008672,0.0234811321,-0.175721902,0.0489836132,0.982940006,-0.263227349,-0.287,0.3775,1.37439934,0.7915,0.0964184003,-0.523649518,-0.847,-0.3775,-1.06308495,-0.8265,0.807692829,0.174805278,0.707592786,0.367320488,-1.20968886,-0.211178464,-0.627696232,0.654034888
1.6,0.143512565,0.0921352103,0.144955214,0.0232106327,-0.175269508,0.0493663103,0.983008054,-0.263135288,-0.287,0.3775,1.37818732,0.7915,0.100612737,-0.525753877,-0.847,-0.3775,-1.06270616,-0.8265,0.808912832,0.172653092,0.748745646,0.369701474,-1.23905781,-0.271591136,-0.625700866,0.68071763
1.62,0.14566399,0.0942806438,0.146121852,0.0224957748,-0.174195695,0.050364313,0.983164908,-0.259393052,-0.287,0.3775,1.38463323,0.7915,0.106213117,-0.526087899,-0.847,-0.3775,-1.06795972,-0.8265,0.810944205,0.166844492,0.785887812,0.373067399,-1.26822282,-0.330568353,-0.623017591,0.705040733
1.64,0.147905528,0.0971931215,0.146505274,0.0216243364,-0.172326432,0.0511223815,0.983474703,-0.257097531,-0.287,0.3775,1.39439597,0.7915,0.113124162,-0.51920503,-0.847,-0.3775,-1.079282,-0.8265,0.813014182,0.15993561,0.821481549,0.376809466,-1.29621095,-0.390316662,-0.619034977,0.727286388
1.66,0.150797956,0.100278162,0.147177491,0.0209409207,-0.169327426,0.0514511885,0.983993128,-0.252593828,-0.287,0.3775,1.40701508,0.7915,0.120722448,-0.513628397,-0.847,-0.3775,-1.09702035,-0.8265,0.815676226,0.152382184,0.855453146,0.379721986,-1.32300502,-0.449893484,-0.612543767,0.748638403
1.68,0.154517634,0.103757151,0.147068157,0.0201548408,-0.166464753,0.0517966997,0.984479746,-0.249773385,-0.287,0.3775,1.42025293,0.7915,0.128821136,-0.505479469,-0.847,-0.3775,-1.11683345,-0.8265,0.820272177,0.143894429,0.887092155,0.382340679,-1.34894489,-0.510035447,-0.602433619,0.768874399
1.7,0.157967984,0.10681707,0.14676878,0.0194898723,-0.16364662,0.0527627609,0.98491422,-0.244065776,-0.287,0.3775,1.43347139,0.7915,0.136649171,-0.49461589,-0.847,-0.3775,-1.13868082,-0.8265,0.827584652,0.134414795,0.919569131,0.386109857,-1.37327479,-0.567531105,-0.58866334,0.789821037
1.72,0.160628743,0.109832152,0.143688285,0.0186191636,-0.161062001,0.0539895975,0.985290557,-0.240202853,-0.287,0.3775,1.44978365,0.7915,0.144381558,-0.477636263,-0.847,-0.3775,-1.16610941,-0.8265,0.83,0.124912037,0.949858734,0.389520559,-1.39710811,-0.624519232,-0.570647107,0.811326875
1.74,0.165653362,0.115439692,0.144229449,0.0180797919,-0.156588757,0.0548322078,0.985974904,-0.235523544,-0.287,0.3775,1.46791756,0.7915,0.151152571,-0.462669398,-0.847,-0.3775,-1.1965503,-0.8265,0.83,0.114084082,0.977130471,0.392666205,-1.413,-0.678704687,-0.551320518,0.834107404
1.76,0.168976638,0.119937885,0.14509259,0.0175584896,-0.151356031,0.0556613308,0.986754715,-0.230839442,-0.287,0.3775,1.48893881,0.7915,0.155349419,-0.443325057,-0.847,-0.3775,-1.23015326,-0.8265,0.83,0.104974153,1.0003073,0.396116354,-1.413,-0.729997895,-0.530860362,0.858448668
1.78,0.173963623,0.125860278,0.145796926,0.0171447125,-0.14501489,0.056619518,0.987659339,-0.224129877,-0.287,0.3775,1.51231976,0.7915,0.156476172,-0.427466106,-0.847,-0.3775,-1.27114515,-0.8265,0.83,0.0962349325,1.01963617,0.398875319,-1.413,-0.778107326,-0.509882384,0.88409369
1.8,0.178666535,0.130600139,0.146872046,0.0168322452,-0.137450105,0.0569540173,0.988726648,-0.21815748,-0.287,0.3775,1.53853858,0.7915,0.155009268,-0.408116131,-0.847,-0.3775,-1.31551033,-0.8265,0.83,0.0900408096,1.0391153,0.400752206,-1.413,-0.822579985,-0.48800276,0.91152187
1.82,0.186016581,0.138400312,0.147324984,0.0163846808,-0.129351532,0.0573246998,0.98980483,-0.212894527,-0.287,0.3775,1.56552704,0.7915,0.151333974,-0.387060787,-0.847,-0.3775,-1.36209712,-0.8265,0.83,0.0842327899,1.05892711,0.400317274,-1.413,-0.863265727,-0.465969521,0.940604578
1.84,0.19218219,0.144838644,0.147358514,0.015870278,-0.121307108,0.0579166293,0.990796843,-0.207470266,-0.287,0.3775,1.59244958,0.7915,0.146044652,-0.363893559,-0.847,-0.3775,-1.40779596,-0.8265,0.83,0.0787680086,1.07836818,0.397520209,-1.413,-0.898733759,-0.442848735,0.97162045
1.86,0.195959953,0.148856241,0.14891439,0.0155284814,-0.113108711,0.0589881883,0.991708465,-0.202568956,-0.287,0.3775,1.6191872,0.7915,0.139400567,-0.341875966,-0.847,-0.3775,-1.44911051,-0.8265,0.83,0.0744512114,1.09705967,0.392053815,-1.413,-0.931236944,-0.418105439,1.00363767
1.88,0.203574118,0.15676323,0.148550783,0.0151897107,-0.105899484,0.0600935069,0.992443118,-0.199515404,-0.287,0.3775,1.642,0.7915,0.131130207,-0.320228034,-0.847,-0.3775,-1.48889979,-0.8265,0.83,0.0710977998,1.11247284,0.384334545,-1.413,-0.959028966,-0.391555915,1.03753998
1.9,0.208700496,0.161664119,0.148494821,0.0150371026,-0.0984502255,0.0612278927,0.993142781,-0.198279542,-0.287,0.3775,1.642,0.7915,0.120402733,-0.298309374,-0.847,-0.3775,-1.52791372,-0.8265,0.83,0.067806019,1.12706127,0.3743188,-1.413,-0.985394225,-0.364607707,1.07219464
1.92,0.212311631,0.165065509,0.148231326,0.0145395887,-0.0898736695,0.0629043646,0.993858322,-0.195845663,-0.287,0.3775,1.642,0.7915,0.106702098,-0.276502998,-0.847,-0.3775,-1.5676734,-0.8265,0.83,0.0644005423,1.1388012,0.362572594,-1.413,-1.01048276,-0.337598013,1.10741385
1.94,0.220289274,0.17171467,0.149708673,0.0140030433,-0.0802971852,0.0647080101,0.994569832,-0.193683915,-0.287,0.3775,1.642,0.7915,0.0903433908,-0.254695596,-0.847,-0.3775,-1.60405664,-0.8265,0.83,0.0611005888,1.14681036,0.349557134,-1.413,-1.03715279,-0.309872734,1.14198826
1.96,0.224828052,0.175709226,0.149881707,0.0131589543,-0.07008385,0.066728057,0.995219806,-0.189100026,-0.287,0.3775,1.642,0.7915,0.0713295659,-0.231930389,-0.847,-0.3775,-1.6377064,-0.8265,0.83,0.0570753269,1.15408583,0.336634356,-1.413,-1.06200546,-0.283524862,1.1766636
1.98,0.232062787,0.181278683,0.150887067,0.0125261815,-0.0597000434,0.0692961248,0.995729404,-0.185293201,-0.287,0.3775,1.642,0.7915,0.049881388,-0.210720739,-0.847,-0.3775,-1.66611114,-0.8265,0.83,0.0521728049,1.15908325,0.322543675,-1.413,-1.08571954,-0.257141303,1.21122356
2,0.239235745,0.185912447,0.151711222,0.0117373345,-0.0496031536,0.0717556055,0.996118916,-0.172313573,-0.267010309,0.3775,1.642,0.7915,0.02368493,-0.191984638,-0.847,-0.3775,-1.687,-0.8265,0.83,0.0472375492,1.1621388,0.309374628,-1.413,-1.10808833,-0.232373078,1.24575229
2.02,0.244063752,0.188313657,0.15247907,0.0113340645,-0.0412051177,0.071907927,0.996495322,-0.0906029689,-0.0511435944,0.3775,1.642,0.7915,-0.0281924417,-0.184356875,-0.847,-0.3775,-1.687,-0.8265,0.83,0.0461573643,1.16192464,0.297975746,-1.413,-1.12744477,-0.207089016,1.28108307
2.04,0.248231159,0.190478191,0.152397288,0.00308167137,-0.0272717554,0.0713933412,0.997070582,0.181116765,0.727606477,0.3775,1.642,0.7915,-0.16010869,-0.185802107,-0.847,-0.3775,-1.687,-0.8265,0.83,0.0483568299,1.17671087,0.286513889,-1.413,-1.14558491,-0.188919375,1.31500969
2.06,0.251311328,0.192362919,0.152775974,-0.00015700294,-0.0142758203,0.0789743669,0.996774411,0.271997079,0.847,0.3775,1.642,0.7915,-0.286297979,-0.169311158,-0.847,-0.3775,-1.687,-0.8265,0.83,0.0383222205,1.18893353,0.27110943,-1.413,-1.16210644,-0.176172001,1.34798714
2.08,0.256719648,0.196305984,0.153527457,-0.00158591292,-0.00251303633,0.0829487753,0.996549382,0.298662927,0.847,0.3775,1.642,0.7915,-0.40159354,-0.158006954,-0.847,-0.3775,-1.687,-0.8265,0.83,0.0312123333,1.19658004,0.258631709,-1.413,-1.17669013,-0.162466029,1.38052917
2.1,0.26042272,0.199266317,0.154590301,-0.00313030761,0.0100674885,0.0844512879,0.996371832,0.313811127,0.847,0.3775,1.642,0.7915,-0.508987858,-0.152326847,-0.847,-0.3775,-1.687,-0.8265,0.83,0.0286080674,1.20432319,0.247862837,-1.413,-1.19138421,-0.149153018,1.41179168
2.12,0.264496172,0.202458938,0.154004195,-0.00510765937,0.0232083979,0.08403654,0.996179272,0.334863831,0.847,0.3775,1.642,0.7915,-0.609858778,-0.151042999,-0.847,-0.3775,-1.687,-0.8265,0.83,0.0279067827,1.2147567,0.236745788,-1.413,-1.19813588,-0.136997903,1.413
2.14,0.269484812,0.207764271,0.1539337,-0.00704634403,0.0385589265,0.0836087132,0.995727443,0.365259416,0.847,0.3775,1.642,0.7915,-0.705920446,-0.153452365,-0.847,-0.3775,-1.687,-0.8265,0.83,0.0267189595,1.2269539,0.225302478,-1.413,-1.20557843,-0.126313356,1.413
2.16,0.275450471,0.212429198,0.152717831,-0.00896010338,0.0549601501,0.0808468459,0.995169777,0.405250515,0.847,0.3775,1.642,0.7915,-0.794493793,-0.160104433,-0.847,-0.3775,-1.687,-0.8265,0.83,0.0256038109,1.24676594,0.214458118,-1.413,-1.21871044,-0.118092542,1.413
2.18,0.28370533,0.218655471,0.155022164,-0.0107047584,0.0746809312,0.0770849161,0.994166024,0.45965266,0.847,0.3775,1.642,0.7915,-0.83,-0.170394381,-0.847,-0.3775,-1.687,-0.8265,0.83,0.0237195823,1.27444354,0.205916286,-1.413,-1.24165096,-0.113032935,1.413
2.2,0.29394555,0.224295708,0.161194957,-0.0124958764,0.0982339983,0.0749682245,0.992256872,0.520899342,0.847,0.3775,1.642,0.7915,-0.83,-0.175344469,-0.847,-0.3775,-1.687,-0.8265,0.83,0.0153716794,1.31029514,0.198597015,-1.413,-1.2756878,-0.114669164,1.413
2.22,0.312257949,0.238342968,0.170220131,-0.0142218888,0.121387103,0.0787855155,0.989371392,0.572817982,0.847,0.3775,1.642,0.7915,-0.83,-0.173586666,-0.847,-0.3775,-1.687,-0.8265,0.83,-0.0009499964,1.34586735,0.191034435,-1.413,-1.31655124,-0.126187298,1.413
2.24,0.320830971,0.250999801,0.180482068,-0.0112324157,0.145837886,0.0918419718,0.98497218,0.592446058,0.847,0.3775,1.642,0.7915,-0.83,-0.152023106,-0.847,-0.3775,-1.687,-0.8265,0.83,-0.0284721752,1.37538139,0.179882407,-1.413,-1.36048498,-0.14609486,1.413
2.26,0.329383585,0.256391258,0.187325454,-0.0070558129,0.169282414,0.0983275383,0.980624992,0.600930945,0.847,0.3775,1.642,0.7915,-0.83,-0.159291446,-0.847,-0.3775,-1.687,-0.8265,0.83,-0.0407268514,1.39645875,0.169270784,-1.413,-1.39644939,-0.16705862,1.413
2.28,0.333446823,0.25888034,0.194029405,-0.0130970227,0.188621164,0.0979289004,0.977067272,0.591627578,0.847,0.3775,1.642,0.7915,-0.83,-0.140732593,-0.847,-0.3775,-1.687,-0.8265,0.83,-0.0497832131,1.40848184,0.149028989,-1.413,-1.40371529,-0.189933551,1.413
2.3,0.338284051,0.255751989,0.206312801,-0.020076815,0.206119556,0.0972202338,0.973478236,0.568853123,0.847,0.3775,1.642,0.7915,-0.83,-0.123868356,-0.847,-0.3775,-1.687,-0.8265,0.83,-0.0553317532,1.413,0.126491718,-1.413,-1.4020412,-0.209201318,1.413
2.32,0.344344088,0.255162412,0.215007397,-0.0255638224,0.222716346,0.0929647448,0.970103848,0.560696201,0.847,0.3775,1.642,0.7915,-0.824434931,-0.119110438,-0.847,-0.3775,-1.687,-0.8265,0.83,-0.0550446519,1.413,0.108495875,-1.413,-1.40092975,-0.220629409,1.413
2.34,0.347970806,0.257032566,0.223918506,-0.0277559625,0.239234582,0.0872364436,0.966636552,0.558427797,0.847,0.3775,1.642,0.7915,-0.808528559,-0.121379981,-0.847,-0.3775,-1.687,-0.8265,0.83,-0.0537881225,1.413,0.0958920837,-1.413,-1.40875149,-0.22254177,1.413
2.36,0.350149726,0.260992161,0.232115974,-0.0310902473,0.25410868,0.079684245,0.963386006,0.556757055,0.847,0.3775,1.642,0.7915,-0.786690261,-0.120466123,-0.847,-0.3775,-1.687,-0.8265,0.83,-0.0520274968,1.413,0.084897436,-1.413,-1.413,-0.217573914,1.413
2.38,0.352770076,0.265690384,0.238595683,-0.0350656366,0.26520076,0.0722019539,0.960846416,0.552263482,0.847,0.3775,1.642,0.7915,-0.759624031,-0.123085336,-0.847,-0.3775,-1.687,-0.8265,0.83,-0.0524914713,1.40295499,0.0739889215,-1.413,-1.413,-0.207564447,1.41068919
2.4,0.354554571,0.267653547,0.245213022,-0.0391530042,0.274880215,0.0639410869,0.958550701,0.546078628,0.847,0.3775,1.642,0.7915,-0.727107478,-0.127356266,-0.847,-0.3775,-1.687,-0.8265,0.83,-0.0536510332,1.3881357,0.0659925718,-1.413,-1.413,-0.193921853,1.3911887
2.42,0.356607232,0.268714857,0.252393454,-0.044014558,0.284548649,0.0568540767,0.955961505,0.536838798,0.847,0.3775,1.642,0.7915,-0.691186202,-0.132866733,-0.847,-0.3775,-1.687,-0.8265,0.83,-0.0578287717,1.37090655,0.0583342843,-1.413,-1.413,-0.178379432,1.35698706
2.44,0.358688469,0.26904554,0.259698873,-0.0495185053,0.294062331,0.0500586358,0.953189066,0.527257169,0.847,0.3775,1.642,0.7915,-0.653552676,-0.139513298,-0.847,-0.3775,-1.687,-0.8265,0.83,-0.0618849416,1.35482158,0.0549930855,-1.413,-1.413,-0.160915658,1.30785259
2.46,0.361107092,0.269724998,0.268482751,-0.055540127,0.303236799,0.0438641394,0.950283471,0.512408743,0.847,0.3775,1.642,0.7915,-0.613133688,-0.147781766,-0.847,-0.3775,-1.687,-0.8265,0.83,-0.0675293235,1.33987675,0.0549717946,-1.413,-1.413,-0.144808496,1.24906263
2.48,0.363333487,0.268757129,0.274333576,-0.0608054055,0.310846233,0.0378660907,0.947757079,0.501166292,0.847,0.3775,1.642,0.7915,-0.574397515,-0.158511201,-0.847,-0.3775,-1.687,-0.8265,0.83,-0.072465701,1.32444495,0.0602096316,-1.413,-1.413,-0.12901764,1.18612856
2.5,0.364469358,0.268836339,0.281035933,-0.0658054894,0.316911693,0.0330158464,0.945593237,0.488602796,0.847,0.3775,1.642,0.7915,-0.538410204,-0.169736427,-0.847,-0.3775,-1.687,-0.8265,0.83,-0.0781234794,1.31598668,0.068044728,-1.413,-1.413,-0.118392831,1.1256058
2.52,0.365240662,0.270141837,0.289403183,-0.0722169726,0.32261397,0.0300590617,0.943292843,0.475777589,0.847,0.3775,1.642,0.7915,-0.505291175,-0.176262444,-0.847,-0.3775,-1.687,-0.8265,0.83,-0.0822628432,1.31405666,0.0788531572,-1.413,-1.413,-0.11388947,1.06683847
2.54,0.365413434,0.272541518,0.29657584,-0.077256833,0.326718452,0.0294479237,0.941498409,0.464837927,0.847,0.3775,1.642,0.7915,-0.474714088,-0.183551543,-0.847,-0.3775,-1.687,-0.8265,0.83,-0.0857187689,1.32119826,0.0926873648,-1.413,-1.413,-0.11668314,1.01271592
2.56,0.366020883,0.273654739,0.302642051,-0.0825906093,0.328048393,0.0295175762,0.940580542,0.451810551,0.847,0.3775,1.642,0.7915,-0.445949036,-0.19030234,-0.847,-0.3775,-1.687,-0.8265,0.83,-0.0853606767,1.33708121,0.11007594,-1.413,-1.413,-0.124062125,0.965101806
2.58,0.36592607,0.274505089,0.30833774,-0.0866442627,0.32864206,0.0313395581,0.939949467,0.438328007,0.847,0.3775,1.642,0.7915,-0.41821747,-0.196663664,-0.847,-0.3775,-1.687,-0.8265,0.83,-0.0834458299,1.36019395,0.129694056,-1.413,-1.413,-0.137368951,0.923335688
2.6,0.366339186,0.275150107,0.315860088,-0.0909382812,0.328678336,0.0344528588,0.939422046,0.432799297,0.847,0.3775,1.642,0.7915,-0.390939072,-0.20409315,-0.847,-0.3775,-1.687,-0.8265,0.83,-0.0791081942,1.38993941,0.152157256,-1.413,-1.413,-0.157019604,0.889031861
2.62,0.367093844,0.276403814,0.324523134,-0.0894897552,0.32817757,0.0417524118,0.939440154,0.437228961,0.847,0.3775,1.642,0.7915,-0.364107421,-0.205713519,-0.847,-0.3775,-1.687,-0.8265,0.83,-0.0740891617,1.413,0.176906467,-1.413,-1.413,-0.177148205,0.862591203
2.64,0.367762946,0.275761075,0.332231422,-0.0836864934,0.326422086,0.0484342883,0.940265554,0.451601192,0.847,0.3775,1.642,0.7915,-0.338799794,-0.204927794,-0.847,-0.3775,-1.687,-0.8265,0.83,-0.0656990913,1.413,0.205209475,-1.4078218,-1.413,-0.195540665,0.849305336
2.66,0.367220565,0.275000599,0.341746764,-0.0767614895,0.324238084,0.0556005134,0.94121513,0.467417834,0.847,0.3775,1.642,0.7915,-0.313744597,-0.203955146,-0.847,-0.3775,-1.687,-0.8265,0.829447324,-0.0549816922,1.413,0.234923181,-1.38847952,-1.413,-0.216087851,0.853492159
2.68,0.366805396,0.274317579,0.353280303,-0.0702317103,0.32263986,0.0590417727,0.942064274,0.480996456,0.847,0.3775,1.642,0.7915,-0.287173148,-0.204888053,-0.847,-0.3775,-1.687,-0.8265,0.819867309,-0.0411377131,1.413,0.264134774,-1.36380028,-1.41096868,-0.235958969,0.870959943
2.7,0.364808384,0.272158817,0.365714023,-0.0632894931,0.321723321,0.0612497316,0.942728495,0.49022728,0.847,0.3775,1.642,0.7915,-0.260485707,-0.207160514,-0.847,-0.3775,-1.687,-0.8265,0.801647575,-0.0229759524,1.413,0.293103849,-1.34163054,-1.3959661,-0.255920802,0.891621581
2.72,0.362473379,0.270178231,0.378447466,-0.0582412925,0.321597284,0.0613388616,0.943091026,0.491011692,0.847,0.3775,1.642,0.7915,-0.235138299,-0.209491802,-0.847,-0.3775,-1.687,-0.8265,0.776412037,-0.00541220277,1.413,0.316888632,-1.32933369,-1.37729519,-0.275750232,0.912927107
2.74,0.358390563,0.266989474,0.389640247,-0.0577454445,0.321744923,0.0606896169,0.943113163,0.487734009,0.847,0.3775,1.642,0.7915,-0.214451336,-0.214878999,-0.847,-0.3775,-1.687,-0.8265,0.745515682,0.0100049736,1.413,0.337674088,-1.32547804,-1.35629681,-0.301648775,0.933614582
2.76,0.354181684,0.264345449,0.395020013,-0.0601784975,0.320090885,0.063736648,0.943322858,0.468894175,0.847,0.3775,1.642,0.7915,-0.197507613,-0.219524416,-0.847,-0.3775,-1.68532331,-0.8265,0.711943217,0.01889079,1.413,0.351918005,-1.32496143,-1.33945919,-0.331508618,0.949799103
2.78,0.354635747,0.257064799,0.396950704,-0.0642844156,0.318391441,0.0665231738,0.94343472,0.421754917,0.847,0.3775,1.642,0.7915,-0.17780294,-0.233405265,-0.847,-0.3775,-1.68044395,-0.8265,0.679178733,0.0275218316,1.413,0.364680939,-1.32938461,-1.32648906,-0.363556343,0.960652313
2.8,0.358427072,0.253036322,0.402026382,-0.0691933999,0.315219893,0.0665973279,0.944146963,0.348513765,0.847,0.3775,1.642,0.7915,-0.153651055,-0.25509095,-0.847,-0.3775,-1.67434224,-0.8265,0.647971549,0.0357052854,1.413,0.377214745,-1.34036681,-1.31648395,-0.392485406,0.966089645
2.82,0.361591009,0.246119497,0.406152291,-0.0691379871,0.311631753,0.0681486244,0.945230847,0.304341526,0.847,0.3775,1.642,0.7915,-0.131975866,-0.277237301,-0.847,-0.3775,-1.65956131,-0.8265,0.616232934,0.0352645435,1.413,0.388825764,-1.3666395,-1.3041725,-0.413097947,0.968863424
2.84,0.363692795,0.24368833,0.412780548,-0.0684173227,0.309558821,0.0696521135,0.945854634,0.28828221,0.847,0.376345559,1.642,0.7915,-0.113593846,-0.305619749,-0.847,-0.3775,-1.62750539,-0.8265,0.581206703,0.03099858,1.40507312,0.402623781,-1.40444307,-1.29467879,-0.426498202,0.968195741
2.86,0.364783352,0.240382593,0.419718541,-0.0701255038,0.307327908,0.0679574375,0.946580032,0.283958483,0.847,0.362468581,1.642,0.7915,-0.0971401879,-0.339362483,-0.847,-0.3775,-1.59047518,-0.8265,0.546339517,0.0235434005,1.37247669,0.410687228,-1.413,-1.27466208,-0.431808685,0.972188222
2.88,0.365487961,0.23788493,0.430743743,-0.0728123597,0.305066626,0.0675484317,0.947137753,0.294066667,0.847,0.338153219,1.63069586,0.7915,-0.0824908242,-0.371233499,-0.847,-0.3775,-1.54617577,-0.8265,0.515794677,0.013582186,1.3306769,0.41670779,-1.413,-1.24407214,-0.431686064,0.982240265
2.9,0.365627603,0.233300227,0.444653157,-0.0739169435,0.303420327,0.0663073521,0.947668574,0.321793991,0.847,0.310688919,1.59235467,0.7915,-0.070716633,-0.404728725,-0.847,-0.3775,-1.49211917,-0.8265,0.490409534,0.00441160896,1.27904496,0.424027626,-1.413,-1.20970004,-0.426051549,0.996319287
2.92,0.364107786,0.228220762,0.461464773,-0.0721662872,0.301614249,0.0622582579,0.948654195,0.364296721,0.847,0.280502319,1.53709359,0.7915,-0.0619493223,-0.438782026,-0.847,-0.3775,-1.42720933,-0.8265,0.46920918,-0.00442173597,1.22299171,0.430868167,-1.413,-1.17550714,-0.417120464,1.01348418
2.94,0.362330168,0.224953032,0.480033926,-0.0676527126,0.298811771,0.0585473038,0.950108862,0.417083963,0.847,0.248847079,1.47216477,0.7915,-0.0579905721,-0.472165925,-0.847,-0.3775,-1.3523661,-0.8265,0.452139317,-0.0136033459,1.16230322,0.436836745,-1.413,-1.13817822,-0.409168491,1.03454607
2.96,0.361197993,0.221144138,0.499414523,-0.0634150589,0.294907888,0.0551650952,0.951821769,0.481093953,0.847,0.209759717,1.40207552,0.7915,-0.0597371273,-0.507538987,-0.847,-0.3775,-1.26839697,-0.8265,0.439427518,-0.020820626,1.10471419,0.439401217,-1.413,-1.09791449,-0.40362274,1.05888109
2.98,0.36279812,0.21954015,0.518360015,-0.0589820613,0.289901563,0.0527726428,0.953778406,0.559310679,0.847,0.162608874,1.33123373,0.7915,-0.0683923702,-0.541094906,-0.847,-0.3775,-1.17804373,-0.8265,0.431131452,-0.0253459497,1.05028085,0.439947689,-1.413,-1.05280397,-0.400495544,1.08666956
3,0.364488747,0.218770983,0.537493942,-0.0548961627,0.284930078,0.0506623256,0.955633084,0.644346552,0.847,0.110705461,1.2602898,0.7915,-0.083380406,-0.575672434,-0.847,-0.3775,-1.07728641,-0.8265,0.427530077,-0.026970356,1.00134694,0.438254758,-1.413,-1.00802759,-0.399020792,1.11545348
3.02,0.36866733,0.218191648,0.556630077,-0.0486335305,0.277531681,0.0488548607,0.958240131,0.720901596,0.818907827,0.06560271,1.1890858,0.7915,-0.103215194,-0.609090633,-0.847,-0.3775,-0.968428405,-0.8265,0.429369654,-0.0267341238,0.951487196,0.433455095,-1.413,-0.96095116,-0.395763969,1.14617355
3.04,0.374834867,0.21905801,0.575667414,-0.0419144699,0.267546378,0.0485284339,0.961408916,0.783398467,0.775043465,0.032059858,1.11445413,0.7915,-0.126950099,-0.639172447,-0.819269413,-0.362267411,-0.862556328,-0.8265,0.435408087,-0.0260987782,0.901601933,0.42707794,-1.413,-0.913794437,-0.391470734,1.17882568
3.06,0.385536533,0.222602296,0.593627728,-0.0338190169,0.254615113,0.0487059822,0.965222848,0.832678676,0.720783718,0.00882604312,1.03939363,0.7915,-0.15510382,-0.654939648,-0.773003235,-0.350713644,-0.76216308,-0.8265,0.443989128,-0.0252516487,0.851400701,0.417392349,-1.413,-0.866801172,-0.385842326,1.21377964
3.08,0.39524257,0.224108091,0.611346866,-0.0264459497,0.24167673,0.0493570309,0.968739827,0.865134333,0.664483382,-0.0051328008,0.962594702,0.7915,-0.188930648,-0.6544812,-0.716608225,-0.342707366,-0.663115563,-0.8265,0.454743754,-0.0241888888,0.801135796,0.403732995,-1.413,-0.822590952,-0.378021104,1.24994808
3.1,0.405339447,0.225430021,0.628977361,-0.0177397653,0.227319571,0.0508107369,0.97233193,0.883627305,0.605089738,-0.00952221634,0.89081875,0.7915,-0.232304718,-0.639102348,-0.656941614,-0.339517205,-0.564677279,-0.8265,0.467103985,-0.0244660123,0.750198528,0.388514026,-1.413,-0.779826885,-0.370657671,1.28758541
3.12,0.409799968,0.226865277,0.645670663,-0.0112339365,0.210759815,0.0542400761,0.975967271,0.880597368,0.562774979,-0.00571947885,0.823349574,0.7915,-0.286918853,-0.610500801,-0.593080991,-0.339740804,-0.465313626,-0.8265,0.480715059,-0.0256387286,0.704013786,0.367956013,-1.413,-0.737007961,-0.366323748,1.32694907
