# source_robot: unitree_r1
# target_robot: robot_zky
# method: mink frame-task IK
# joint_limit_profile: hardware
# joint_limit_margin_fraction: 0.05
time,root_x,root_y,root_z,root_qx,root_qy,root_qz,root_qw,dof_left_hip_yaw_joint,dof_left_hip_roll_joint,dof_left_hip_pitch_joint,dof_left_knee_joint,dof_left_ankle_pitch_joint,dof_left_ankle_roll_joint,dof_right_hip_yaw_joint,dof_right_hip_roll_joint,dof_right_hip_pitch_joint,dof_right_knee_joint,dof_right_ankle_pitch_joint,dof_right_ankle_roll_joint,dof_body_joint,dof_left_shoulder_pitch_joint,dof_left_shoulder_roll_joint,dof_left_elbow_joint,dof_right_shoulder_pitch_joint,dof_right_shoulder_roll_joint,dof_right_elbow_joint
0.54,-0.0176255996,0.00838153922,0.110284593,0.0439717129,-0.605770565,0.0804788076,0.79033643,0.00517437573,-0.0151207279,0.210017519,0.0181494352,0.000455592302,-0.045699453,0.0136486886,-0.112963638,-0.207884808,-0.0242965548,-0.00461542865,0.0357694563,-0.0120622587,-0.450614242,0.173609115,-0.226496897,0.485974378,-0.221427255,0.243533088
0.56,-0.015973913,0.00713502147,0.127170936,0.0392143914,-0.596643152,0.0856048235,0.79696361,0.00510017868,-0.0156085143,0.226407838,0.0245539476,-0.00016948554,-0.0475296951,0.0136655464,-0.115246377,-0.221142966,-0.0293385783,-0.00437562201,0.0374166969,-0.0154418584,-0.461234817,0.180811403,-0.228122062,0.505072392,-0.232475988,0.248779714
0.58,-0.0141457973,0.00567397429,0.139234156,0.0307299738,-0.587312237,0.0914819054,0.803586377,0.00475944356,-0.0146999046,0.244430499,0.0318475586,-0.000860303501,-0.0493220317,0.0130930202,-0.116050152,-0.234663699,-0.0344417691,-0.00418556764,0.0391041613,-0.0196062906,-0.472917665,0.188675723,-0.229389963,0.526262565,-0.241276876,0.254113499
0.6,-0.0121727427,0.00480924463,0.144597984,0.023763779,-0.578163407,0.0968255918,0.809806868,0.00431085515,-0.0132118193,0.26296043,0.0395139274,-0.00160260261,-0.0510869179,0.012147271,-0.115903551,-0.248505961,-0.0396027645,-0.00410752305,0.0408199474,-0.0230189982,-0.486060236,0.196711334,-0.230570167,0.546882813,-0.247090128,0.259080974
0.62,-0.0105343358,0.00425019612,0.150999475,0.0163663895,-0.568577511,0.101859307,0.81613506,0.00391728237,-0.012016798,0.28183914,0.0474527961,-0.00239062176,-0.0528385132,0.0109586082,-0.115212705,-0.26358924,-0.0453551559,-0.00415088868,0.0425450519,-0.0259766774,-0.500685124,0.2055259,-0.231873612,0.567391608,-0.251018129,0.263877166
0.64,-0.00946223798,0.00435663449,0.157314505,0.00792667004,-0.55830977,0.107006246,0.822664593,0.00368231974,-0.0115012379,0.302317001,0.0562064517,-0.00323543516,-0.054586429,0.00964054926,-0.114132968,-0.279513447,-0.0515974023,-0.00433537043,0.044281345,-0.0281788571,-0.516891537,0.215067427,-0.233501185,0.587758018,-0.253578839,0.268548425
0.66,-0.00930472269,0.00559304001,0.162447835,-0.00382602375,-0.545543606,0.113230768,0.830389264,0.00385052344,-0.0123742544,0.325119797,0.0661153377,-0.00415485903,-0.0563452091,0.00818825838,-0.11296063,-0.297253689,-0.0588655048,-0.0046438928,0.0460266122,-0.0293533843,-0.53483937,0.225045303,-0.235621671,0.607683695,-0.254845195,0.273149128
0.68,-0.0105108673,0.00919727472,0.166686477,-0.0144430731,-0.531691201,0.118624802,0.838465277,0.00468421798,-0.0152933986,0.350353284,0.0772575193,-0.00516411264,-0.0581322911,0.00694549636,-0.112807641,-0.317503855,-0.0674468161,-0.00511971715,0.0477675101,-0.0299994476,-0.552580417,0.234366198,-0.237307086,0.626789924,-0.255644704,0.277645389
0.7,-0.0126795606,0.0153955425,0.168116656,-0.0239539248,-0.514283619,0.125575354,0.84803856,0.00669814412,-0.0212818492,0.3775,0.0901737041,-0.00627267097,-0.0599846546,0.0064157658,-0.114834175,-0.340607178,-0.0773739865,-0.00582592727,0.0494958745,-0.0292145915,-0.570165544,0.242961192,-0.23872551,0.643726019,-0.256323541,0.281812498
0.72,-0.012975773,0.0186076121,0.168672055,-0.029532627,-0.500478605,0.131865217,0.85513774,0.00950189704,-0.0301833042,0.3775,0.108187076,-0.00760501003,-0.0619057298,0.0069408403,-0.11894216,-0.364329262,-0.0875282838,-0.00685521243,0.0512195913,-0.0265367566,-0.587885319,0.250939984,-0.239666531,0.657979957,-0.256946046,0.285434473
